"gender","Grade","LxclScor","FlldScor","cnfgrtnLR","cnfgrtnUD","RdcNoMuti","RdcNodub","trspT","trspV","SRngA","SRngH","PType_Onset","PType_Rime","PType_Tone","PType_None","PType_Mark","PType_1of3","PType_2of3","PType_3of3","MMCScor","MMPScor","MMFScor","COnstScor","CRimScor","CTnScor","POnstScor","PRimScor","PTnScor","DD","stud_ids"
"1","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",22200351
"1","4",22,27,2,6,3,5,4,4,1,7,6,2,6,0,0,4,2,2,8,0,1,3,3,10,3,3,6,"Normal",22200352
"0","4",46,49,2,14,8,8,11,5,2,14,9,8,11,2,1,3,5,5,16,2,1,10,9,18,5,4,9,"Normal",22200353
"1","4",44,49,6,13,10,9,10,9,5,14,12,8,11,1,2,5,7,4,19,0,3,14,13,3,9,12,3,"Normal",22200354
"1","4",11,12,4,3,4,3,4,3,2,5,4,1,4,1,1,2,2,1,7,0,0,2,1,2,2,0,3,"Dyslexia",22200501
"0","4",39,44,3,12,8,7,9,6,4,11,10,6,7,2,1,3,7,2,15,1,1,12,5,14,10,1,11,"Normal",22200502
"1","4",47,50,17,26,20,23,21,22,13,30,25,19,21,5,4,12,13,9,43,0,1,2,1,1,2,0,2,"Normal",22200503
"1","4",25,32,3,8,2,9,5,6,4,7,3,4,4,3,0,5,3,0,11,0,1,4,3,5,3,2,4,"Normal",22200504
"0","4",42,47,5,12,8,9,12,5,5,12,10,10,10,2,1,4,4,6,17,1,7,17,13,10,14,6,9,"Normal",22200505
"0","4",30,34,1,4,3,2,3,2,1,4,4,3,3,0,0,1,3,1,5,0,1,12,3,11,8,2,6,"Dyslexia",22200506
"0","4",47,49,12,19,15,16,14,17,9,22,19,12,17,4,4,7,7,9,31,3,0,6,6,8,2,2,6,"Normal",22200507
"0","4",48,50,17,27,21,23,22,22,12,32,27,20,22,4,4,14,11,11,44,0,0,1,1,1,1,1,1,"Normal",22200508
"1","4",36,40,4,5,6,3,5,4,3,6,5,1,4,2,2,1,3,1,9,1,5,17,10,12,11,5,9,"Normal",22200509
"1","4",28,31,1,6,4,3,5,2,1,6,3,2,4,2,1,1,1,2,7,0,0,4,8,10,3,4,7,"Normal",22200511
"1","4",38,45,11,16,12,15,12,15,6,21,16,10,17,2,1,10,9,5,27,0,3,4,6,5,4,4,2,"Normal",22200512
"0","4",49,50,12,18,16,14,16,14,9,21,17,11,16,4,4,8,6,8,30,3,7,8,10,5,5,8,4,"Normal",22200513
"0","4",50,50,16,24,19,21,21,19,11,29,24,17,21,4,5,10,11,10,40,0,3,2,5,2,1,2,2,"Normal",22200514
"0","4",41,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,28,20,11,23,11,12,"Normal",22200515
"0","4",44,50,13,16,12,17,13,16,9,20,16,12,14,4,3,8,8,6,29,2,1,5,7,9,4,3,4,"Normal",22200516
"1","4",43,50,10,17,14,13,12,15,5,22,19,14,17,1,3,6,7,10,27,3,5,7,6,5,7,4,1,"Normal",22200517
"1","4",2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,"Normal",22200518
"1","4",39,48,8,19,14,13,13,14,3,24,16,11,13,4,3,6,8,6,27,1,1,8,5,8,4,3,6,"Normal",22200519
"0","4",48,49,14,19,16,17,18,15,10,23,18,13,15,5,4,9,8,7,33,2,3,5,9,6,2,4,3,"Normal",22200520
"1","4",43,50,9,15,14,10,10,14,5,19,14,12,11,3,3,5,7,6,24,2,3,11,6,10,11,1,11,"Normal",22200521
"0","4",41,41,5,15,7,13,10,10,4,16,13,9,12,2,2,4,6,6,20,1,5,12,8,11,6,4,7,"Normal",22200522
"1","4",44,48,5,10,7,8,6,9,4,11,9,3,8,1,1,7,5,1,15,0,2,16,14,12,14,9,7,"Normal",22200523
"1","4",40,44,2,2,0,4,2,2,1,3,2,2,1,1,1,0,1,1,4,2,3,15,15,6,12,9,6,"Normal",22200524
"1","4",48,49,14,24,18,20,18,20,11,27,23,18,21,5,4,7,11,11,38,2,2,4,5,4,5,3,3,"Normal",22200525
"0","4",41,43,4,7,4,7,6,5,2,9,8,6,7,1,1,1,4,4,11,0,3,18,10,18,12,6,13,"Normal",22200526
"1","4",34,39,5,4,4,5,6,3,2,7,5,3,5,1,2,2,1,3,9,2,3,20,19,2,11,11,3,"Normal",22200527
"1","4",48,50,17,19,16,20,16,20,11,25,22,15,18,4,4,9,11,8,36,0,2,4,4,5,4,4,2,"Normal",22200528
"1","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",22200531
"1","4",3,3,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,"Normal",22200532
"1","4",49,50,15,25,17,23,21,19,11,29,22,16,21,5,4,12,10,9,40,0,2,2,5,6,2,3,4,"Normal",22200533
"1","4",17,17,1,5,0,6,1,5,2,4,2,3,2,0,0,5,1,0,6,0,2,5,3,6,5,1,6,"Normal",22200534
"1","4",48,50,12,13,12,13,13,12,8,17,17,10,19,1,1,8,7,8,25,1,2,11,9,9,7,6,7,"Normal",22200536
"1","4",33,41,6,11,12,5,10,7,2,15,11,7,10,2,2,3,5,5,17,0,1,3,8,10,2,5,5,"Normal",22200537
"0","4",44,47,9,17,17,9,17,9,6,20,19,13,15,1,3,5,9,8,26,0,1,7,2,13,3,0,6,"Normal",22200539
"0","4",42,46,2,4,2,4,3,3,0,6,3,3,4,1,0,2,1,2,6,1,1,24,15,6,16,5,7,"Normal",22200540
"0","4",47,50,11,25,18,18,21,15,6,30,21,16,16,4,3,12,10,7,36,0,2,6,4,7,2,3,5,"Normal",22200541
"0","4",49,50,17,24,18,23,21,20,12,29,24,18,18,5,4,12,12,8,41,0,1,4,2,2,3,2,2,"Normal",22200543
"1","4",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dyslexia",22200544
"0","4",8,9,0,3,2,1,2,1,0,3,3,1,3,0,0,0,2,1,3,0,0,2,1,0,2,1,0,"Dyslexia",22200545
"1","4",49,50,13,15,15,13,16,12,11,17,19,14,17,2,3,5,9,9,28,0,0,8,7,14,5,6,8,"Normal",22200546
"1","4",46,49,8,17,12,13,13,12,6,19,14,9,12,2,4,7,8,4,25,1,2,10,10,14,7,7,9,"Normal",22200547
"0","4",40,46,7,12,10,9,12,7,3,16,13,10,10,2,2,4,4,7,19,3,3,11,10,5,6,2,7,"Normal",22200549
"1","4",21,27,0,2,2,0,2,0,0,2,2,1,2,0,0,0,1,1,2,1,0,8,2,15,6,1,7,"Normal",22200550
"0","4",45,50,11,20,13,18,15,16,8,23,23,17,18,2,2,7,9,11,31,1,2,6,6,5,4,2,4,"Normal",22200551
"0","4",49,50,18,25,21,22,22,21,11,32,26,21,22,4,4,12,12,11,43,0,1,5,2,4,4,1,5,"Normal",22200552
"1","4",6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,2,0,"Normal",22200701
"1","4",37,46,1,6,5,2,5,2,1,6,6,4,4,0,1,0,4,2,7,0,1,11,6,7,7,6,11,"Normal",22200702
"1","4",25,27,0,3,2,1,2,1,2,1,2,3,2,0,0,0,2,1,3,0,0,5,7,10,3,2,9,"Normal",22200703
"0","4",50,50,19,25,21,23,22,22,13,31,27,20,22,5,4,13,10,12,44,0,1,3,0,3,3,0,2,"Normal",22200704
"1","4",50,50,18,25,20,23,22,21,11,32,27,20,24,4,5,9,13,12,43,0,1,2,3,4,3,1,1,"Normal",22200706
"1","4",7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,"Normal",22200707
"0","4",50,50,16,26,19,23,19,23,11,31,27,20,22,4,3,12,12,11,42,0,4,3,4,0,1,4,2,"Normal",22200708
"1","4",47,50,17,24,19,22,18,23,10,31,22,17,21,4,5,12,12,8,41,1,1,4,3,1,3,4,1,"Normal",22200709
"0","4",49,50,16,20,16,20,16,20,10,26,21,16,18,4,4,10,9,9,36,4,0,5,5,7,2,2,4,"Normal",22200711
"1","4",0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dyslexia",22200712
"1","4",45,50,8,11,5,14,8,11,4,15,9,8,10,2,2,7,4,4,19,1,3,10,13,19,6,9,8,"Normal",22200713
"0","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",22200715
"0","4",50,50,13,25,17,21,19,19,13,25,24,17,23,4,3,10,9,12,38,2,2,9,4,5,5,3,3,"Normal",22200716
"1","4",47,50,15,23,18,20,20,18,11,27,23,18,20,5,4,7,12,10,38,0,2,2,2,5,2,2,3,"Normal",22200717
"1","4",43,48,9,16,11,14,14,11,4,21,15,10,9,3,3,8,7,4,25,1,2,6,5,11,4,3,9,"Normal",22200718
"1","4",48,49,10,20,16,14,15,15,6,24,16,13,15,2,5,8,9,6,30,1,5,15,5,8,9,6,6,"Normal",22200719
"1","4",26,33,3,5,3,5,4,4,1,7,5,4,5,0,1,3,1,3,8,0,2,2,6,16,1,4,14,"Normal",22200721
"1","4",18,27,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,9,1,2,5,2,0,"Normal",22200722
"0","4",43,50,8,12,10,10,10,10,4,16,12,8,11,0,2,9,5,4,20,3,3,13,7,14,7,2,8,"Normal",22200723
"0","4",47,48,11,17,12,16,15,13,8,20,19,14,14,3,2,6,10,7,28,1,3,10,7,10,6,6,4,"Normal",22200725
"0","4",48,50,12,17,15,14,16,13,8,21,19,12,14,1,5,8,8,7,29,1,4,11,9,13,5,7,8,"Normal",22200726
"1","4",45,46,14,22,19,17,19,17,11,25,22,15,21,4,3,9,11,9,36,0,3,6,4,7,2,2,6,"Normal",22200727
"0","4",6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,"Dyslexia",22200729
"0","4",39,45,4,8,8,4,5,7,3,9,10,8,9,1,0,1,4,6,12,2,1,10,7,13,4,5,11,"Normal",22200730
"1","4",21,26,0,2,1,1,1,1,0,2,1,2,1,0,0,1,0,1,2,0,2,5,5,6,4,4,5,"Dyslexia",22200731
"0","4",45,48,8,9,10,7,10,7,6,11,8,8,11,2,2,4,4,5,17,1,6,14,13,12,9,5,9,"Normal",22200732
"1","4",11,11,0,7,3,4,6,1,0,7,5,2,5,1,0,2,2,2,7,1,1,4,3,1,2,1,0,"Normal",22200733
"0","4",49,49,14,19,15,18,16,17,8,25,20,15,20,3,3,8,10,9,33,0,2,12,6,9,8,5,3,"Normal",22200734
"0","4",46,48,6,18,10,14,14,10,6,18,13,8,10,5,1,8,7,3,24,1,4,8,11,7,7,10,6,"Normal",22200735
"1","4",43,48,12,15,13,14,14,13,5,22,16,9,11,5,1,9,9,3,27,1,3,9,6,4,7,3,6,"Normal",22200736
"1","4",49,50,12,20,14,18,15,17,9,23,22,15,16,2,3,9,10,8,32,0,2,11,3,11,6,2,9,"Normal",22200737
"1","4",20,20,3,5,3,5,6,2,1,7,5,3,5,0,1,3,2,2,8,0,4,9,9,4,6,5,1,"Normal",22200738
"1","4",26,30,5,13,8,10,10,8,4,14,8,9,10,4,0,4,7,3,18,0,0,3,4,5,1,0,1,"Normal",22200739
"1","4",46,49,12,15,14,13,14,13,7,20,15,8,13,3,4,8,8,4,27,0,2,5,7,12,4,5,7,"Normal",22200741
"0","4",50,50,17,25,19,23,19,23,11,31,24,19,22,5,4,11,12,10,42,1,1,5,2,3,5,1,3,"Normal",22200742
"0","4",40,47,4,11,5,10,10,5,1,14,8,6,11,1,1,5,4,4,15,2,1,14,11,5,6,6,5,"Normal",22200743
"0","4",47,50,5,12,6,11,11,6,2,15,7,3,9,4,2,5,4,2,17,2,0,17,7,20,12,4,13,"Normal",22200744
"0","4",50,50,10,23,15,18,19,14,9,24,20,15,17,4,4,6,11,8,33,3,0,10,2,10,6,0,6,"Normal",22200745
"0","4",41,47,3,7,6,4,6,4,2,8,6,2,6,2,0,3,4,1,10,2,4,13,8,18,7,7,10,"Dyslexia",22200746
"0","4",34,38,4,9,6,7,8,5,4,9,7,4,8,2,1,3,5,2,13,1,2,7,7,9,4,4,5,"Normal",22200747
"0","4",47,50,15,23,17,21,18,20,11,27,22,17,19,5,4,9,11,9,38,0,1,4,3,2,4,2,1,"Normal",22200748
"1","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dyslexia",22200750
"1","4",28,33,7,12,10,9,12,7,5,14,9,9,11,3,2,3,7,4,19,0,0,4,5,7,3,2,3,"Normal",22200751
"0","4",42,44,12,16,14,14,16,12,6,22,14,9,15,5,3,7,8,5,28,1,3,5,4,11,5,0,7,"Normal",22200752
"0","4",50,50,18,20,20,18,19,19,11,27,25,16,19,5,3,10,10,10,38,1,3,3,5,3,2,3,3,"Normal",22200753
"0","4",37,44,5,3,2,6,1,7,2,6,6,4,4,0,0,4,2,2,8,0,1,14,6,17,8,7,11,"Normal",22200754
"1","3",49,50,13,23,15,21,17,19,10,26,23,17,17,4,4,9,9,10,36,0,4,3,7,5,3,6,2,"Normal",22210401
"0","3",47,50,11,20,16,15,17,14,9,22,18,16,17,3,4,7,7,10,31,2,2,10,4,7,7,1,4,"Normal",22210402
"0","3",45,50,8,18,13,13,14,12,4,22,16,12,16,3,2,7,5,9,26,1,5,9,9,9,8,5,6,"Normal",22210403
"1","3",10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,2,"Normal",22210404
"1","3",49,50,13,22,18,17,18,17,9,26,20,14,16,3,4,12,10,6,35,1,2,8,3,10,5,2,7,"Normal",22210405
"0","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",22210406
"1","3",45,50,7,12,9,10,10,9,3,16,11,6,13,1,2,7,4,5,19,4,4,13,11,12,9,5,7,"Normal",22210407
"1","3",31,34,3,12,8,7,9,6,1,14,9,6,8,2,1,5,3,4,15,0,4,7,2,7,4,2,3,"Normal",22210408
"0","3",48,50,12,18,15,15,16,14,6,24,17,11,18,2,5,8,7,8,30,1,3,8,6,9,4,3,4,"Normal",22210409
"1","3",26,29,2,0,0,2,0,2,1,1,2,1,1,0,0,0,2,0,2,0,1,6,1,11,5,0,10,"Dyslexia",22210411
"0","3",42,50,5,10,7,8,6,9,2,13,8,5,8,1,2,6,3,3,15,2,5,13,11,17,9,6,13,"Normal",22210412
"1","3",47,50,13,14,14,13,11,16,6,21,20,14,18,3,1,5,7,11,27,6,2,8,10,11,8,4,7,"Normal",22210413
"1","3",41,48,4,7,6,5,8,3,2,9,5,6,4,2,3,0,3,3,11,1,7,20,19,4,11,10,9,"Normal",22210414
"0","3",44,48,6,6,5,7,7,5,3,9,4,2,8,3,1,4,2,2,12,2,3,15,8,14,9,6,7,"Normal",22210415
"0","3",44,48,7,8,9,6,7,8,4,11,11,7,9,1,2,2,5,5,15,3,2,16,10,8,12,6,6,"Normal",22210416
"0","3",46,49,10,13,14,9,13,10,4,19,15,11,13,1,3,6,6,7,23,2,3,10,9,11,6,3,6,"Normal",22210418
"1","3",38,39,9,16,8,17,12,13,7,18,14,9,15,1,3,9,7,5,25,0,4,7,9,5,4,6,4,"Normal",22210420
"1","3",35,44,3,11,7,7,7,7,4,10,9,7,5,3,2,1,4,4,14,3,3,9,9,7,5,2,5,"Normal",22210421
"0","3",50,50,17,24,18,23,20,21,12,29,24,17,22,3,5,13,10,10,41,0,3,2,7,6,1,4,4,"Normal",22210423
"0","3",26,29,2,8,4,6,7,3,1,9,5,4,5,1,0,5,3,1,10,1,1,4,3,6,3,2,6,"Normal",22210424
"0","3",30,34,7,11,5,13,10,8,6,12,9,9,9,1,3,5,5,4,18,2,2,4,5,5,1,1,5,"Normal",22210425
"0","3",50,50,15,19,16,18,19,15,10,24,22,15,18,4,3,8,10,9,34,4,6,8,6,6,7,6,4,"Normal",22210426
"0","3",50,50,17,20,19,18,17,20,9,28,22,16,19,5,5,8,8,11,37,1,4,4,7,5,2,3,5,"Normal",22210427
"0","3",7,9,2,2,3,1,2,2,0,4,2,0,0,2,0,2,0,0,4,0,1,1,0,2,1,0,2,"Normal",22210428
"1","3",40,46,11,10,7,14,10,11,5,16,11,9,10,3,2,7,4,5,21,3,4,8,6,8,6,6,5,"Normal",22210429
"1","3",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,"Normal",22210430
"1","3",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dyslexia",22210431
"1","3",50,50,16,20,16,20,17,19,8,28,22,15,20,3,3,12,9,9,36,0,4,6,2,5,7,1,2,"Normal",22210432
"0","3",46,50,9,16,12,13,13,12,5,20,17,11,14,3,2,6,6,8,25,6,3,6,9,5,2,3,7,"Normal",22210435
"1","3",46,49,11,15,15,11,13,13,6,20,19,14,17,3,1,5,6,11,26,7,3,7,9,7,2,3,2,"Normal",22210436
"1","3",44,48,6,9,8,7,8,7,3,12,6,4,5,2,4,4,4,1,15,0,3,11,6,15,8,4,10,"Normal",22210437
"1","3",44,50,2,5,4,3,4,3,1,6,5,2,4,0,1,2,3,1,7,0,0,13,15,13,9,7,16,"Normal",22210438
"0","3",19,26,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,6,1,11,4,1,7,"Normal",22210439
"1","3",39,44,1,5,4,2,5,1,0,6,5,2,5,1,0,0,3,2,6,0,1,13,11,15,9,8,11,"Normal",22210440
"1","3",35,41,3,2,2,3,2,3,1,4,3,2,4,1,0,1,1,2,5,0,0,11,12,9,8,8,15,"Normal",22210441
"1","3",43,50,10,15,14,11,13,12,7,18,17,12,16,2,3,4,7,9,25,4,4,8,8,4,6,5,5,"Normal",22210442
"0","3",21,27,5,4,5,4,4,5,4,5,5,5,5,0,3,1,1,4,9,2,0,6,2,7,4,1,3,"Normal",22210443
"0","3",49,50,12,19,11,20,15,16,7,24,18,15,16,2,3,11,7,8,31,1,2,9,6,11,5,4,8,"Normal",22210444
"0","3",46,50,3,6,6,3,5,4,1,8,7,6,4,1,1,1,2,4,9,2,1,17,6,25,11,4,15,"Normal",22210445
"0","3",48,50,12,18,14,16,13,17,8,22,20,14,19,1,4,7,8,10,30,3,3,14,7,15,7,3,5,"Normal",22210446
"1","3",14,15,3,2,3,2,2,3,2,3,3,2,2,0,2,0,2,1,5,1,1,6,5,4,4,6,2,"Normal",22210450
"1","3",18,21,2,0,0,2,0,2,1,1,2,2,1,0,0,0,1,1,2,0,2,7,5,6,6,4,5,"Normal",22210451
"1","3",29,32,2,5,5,2,5,2,2,5,5,3,4,0,1,1,4,1,7,0,3,8,9,11,7,5,6,"Normal",22210452
"0","3",40,41,2,8,3,7,6,4,1,9,7,5,6,0,1,4,1,4,10,3,6,14,14,14,10,7,9,"Normal",22210453
"0","3",40,48,8,15,12,11,11,12,4,19,14,9,12,2,3,7,5,6,23,2,2,10,3,12,7,4,9,"Normal",22210454
"0","3",50,50,13,22,15,20,18,17,10,25,21,14,19,4,4,8,11,8,35,1,6,4,10,5,4,6,1,"Normal",22210456
"0","3",39,40,11,18,11,18,15,14,8,21,15,11,18,3,3,9,7,7,29,4,0,4,6,5,1,4,1,"Normal",22210457
"1","3",42,44,9,12,10,11,10,11,4,17,15,7,10,2,2,5,9,3,21,1,1,6,8,13,6,9,9,"Normal",22210458
"0","3",27,28,4,3,2,5,4,3,3,4,4,2,3,1,1,3,0,2,7,0,2,7,5,4,6,5,3,"Normal",22210459
"0","3",47,50,7,10,8,9,10,7,3,14,10,5,9,3,1,5,5,3,17,2,3,9,20,15,7,16,8,"Normal",22210460
"1","3",47,50,14,23,17,20,20,17,7,30,23,16,19,5,3,10,9,10,37,0,2,8,2,6,6,2,6,"Normal",22210461
"0","3",48,50,16,23,19,20,22,17,8,31,22,16,20,4,5,11,10,9,39,0,2,4,5,7,2,5,5,"Normal",22210701
"0","3",49,50,6,5,5,6,3,8,3,8,7,5,7,2,2,0,2,5,11,2,4,12,12,13,7,8,16,"Normal",22210702
"1","3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dyslexia",22210703
"1","3",24,25,7,7,8,6,7,7,6,8,8,6,8,2,2,1,6,3,14,0,0,5,3,9,2,1,5,"Normal",22210704
"1","3",4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,"Normal",22210707
"0","3",45,49,13,13,13,13,12,14,5,21,17,14,16,3,2,5,6,10,26,3,2,14,3,12,7,2,7,"Normal",22210708
"0","3",49,50,16,25,19,22,22,19,10,31,23,17,20,5,4,13,10,9,41,0,1,4,2,2,4,2,2,"Normal",22210709
"1","3",48,50,15,22,16,21,16,21,10,27,20,15,21,3,5,11,9,9,37,1,1,5,4,5,2,2,1,"Normal",22210710
"1","3",24,30,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,8,7,7,8,6,5,"Normal",22210711
"1","3",36,40,0,3,2,1,3,0,0,3,3,2,2,0,0,0,2,1,3,2,1,18,14,9,15,9,7,"Normal",22210712
"0","3",43,48,7,8,4,11,6,9,3,12,8,6,8,2,1,5,4,3,15,0,4,12,7,10,11,5,10,"Normal",22210713
"0","3",48,50,13,21,15,19,16,18,9,25,21,16,17,2,4,10,10,8,34,0,2,9,4,11,5,2,7,"Normal",22210714
"1","3",47,48,13,20,15,18,18,15,8,25,15,11,16,5,5,10,7,6,33,3,3,11,4,7,7,1,4,"Normal",22210715
"1","3",44,45,13,17,16,14,15,15,10,20,18,15,15,4,4,4,10,8,30,0,2,6,8,10,5,4,8,"Normal",22210716
"1","3",45,49,17,18,15,20,15,20,10,25,21,15,17,4,3,10,11,7,35,0,2,5,3,5,3,2,4,"Normal",22210717
"0","3",45,50,6,6,7,5,4,8,4,8,9,6,9,1,1,2,2,6,12,3,3,17,12,14,7,7,9,"Normal",22210718
"1","3",24,26,5,3,5,3,4,4,1,7,7,3,3,0,0,3,5,0,8,0,0,7,5,8,5,4,8,"Normal",22210719
"0","3",48,50,10,15,16,9,11,14,7,18,18,12,14,2,3,4,8,8,25,0,2,12,8,10,8,6,6,"Normal",22210720
"1","3",29,32,4,7,5,6,8,3,3,8,7,2,6,2,1,3,3,2,11,2,3,5,4,6,5,1,3,"Normal",22210721
"0","3",49,50,16,24,20,20,19,21,10,30,25,17,20,4,4,11,12,9,40,2,2,2,2,3,1,1,3,"Normal",22210722
"1","3",29,31,6,11,9,8,13,4,4,13,7,6,8,3,4,2,5,3,17,1,1,6,6,3,5,3,3,"Normal",22210723
"1","3",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,"Dyslexia",22210724
"0","3",42,48,7,9,6,10,7,9,3,13,10,10,8,1,1,4,6,4,16,1,4,12,7,21,10,5,16,"Normal",22210725
"0","3",49,50,15,20,14,21,15,20,8,27,25,17,21,3,1,10,10,11,35,0,1,7,3,9,4,2,6,"Normal",22210726
"1","3",49,50,19,21,19,21,20,20,10,30,25,19,23,3,4,10,12,11,40,1,3,5,5,2,2,1,4,"Normal",22210727
"0","3",46,50,9,10,7,12,10,9,5,14,9,8,11,2,3,5,4,5,19,1,4,11,11,10,8,5,6,"Normal",22210728
"1","3",42,46,10,15,11,14,15,10,7,18,14,9,12,3,3,7,8,4,25,0,2,3,7,7,4,5,4,"Normal",22210729
"0","3",35,40,5,10,10,5,6,9,6,9,9,6,11,1,1,3,7,3,15,1,1,7,9,11,5,5,8,"Normal",22210730
"1","3",50,50,17,22,17,22,21,18,9,30,22,17,18,4,5,11,11,8,39,0,3,5,5,4,4,2,5,"Normal",22210732
"0","3",41,49,3,7,5,5,4,6,1,9,7,3,7,1,0,3,4,2,10,1,2,12,8,16,9,5,10,"Normal",22210733
"1","3",41,49,8,12,9,11,11,9,4,16,11,8,9,2,2,7,6,3,20,1,1,7,8,10,6,5,6,"Normal",22210734
"0","3",28,35,1,8,3,6,7,2,2,7,6,5,7,1,0,2,2,4,9,0,1,11,5,7,7,3,6,"Normal",22210735
"0","3",35,42,2,5,4,3,4,3,4,3,4,3,2,2,0,1,4,0,7,3,3,8,12,15,6,7,14,"Normal",22210736
"1","3",43,47,3,15,7,11,14,4,1,17,8,8,11,3,0,6,6,3,18,1,4,12,11,12,10,8,6,"Normal",22210737
"0","3",43,49,3,11,8,6,10,4,1,13,10,5,10,1,1,2,7,3,14,1,2,6,11,19,7,7,13,"Normal",22210738
"1","3",7,8,0,2,1,1,2,0,0,2,2,1,2,0,0,0,1,1,2,0,0,3,2,4,2,1,1,"Dyslexia",22210740
"1","3",47,50,11,22,15,18,17,16,8,25,17,13,16,4,5,9,8,7,33,1,2,9,5,8,7,2,6,"Normal",22210741
"1","3",40,43,8,13,12,9,10,11,4,17,16,12,12,1,1,4,9,6,21,0,3,7,9,10,6,6,10,"Normal",22210742
"1","3",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Normal",22210743
"1","3",6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0,2,3,"Normal",22210744
"1","3",47,49,12,18,11,19,18,12,8,22,14,9,14,4,4,10,9,3,30,1,3,9,8,6,8,5,4,"Normal",22210745
"1","3",29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,9,4,1,8,"Dyslexia",22210746
"1","3",21,30,1,3,2,2,3,1,1,3,1,1,2,1,1,1,0,1,4,0,0,3,6,14,2,2,4,"Normal",22210747
"0","3",43,46,9,19,14,14,15,13,6,22,13,7,12,4,5,8,9,2,28,1,2,5,6,9,4,6,6,"Normal",22210748
"1","3",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Normal",22210750
"0","3",47,49,9,19,15,13,13,15,7,21,17,14,17,3,2,6,9,8,28,5,3,9,6,9,5,5,9,"Normal",22210751
"0","3",48,50,7,16,9,14,13,10,5,18,14,11,13,2,2,7,5,7,23,3,5,12,9,13,5,5,9,"Normal",22210752
"0","3",42,50,4,6,7,3,4,6,2,8,9,7,8,0,1,0,3,6,10,2,5,14,16,8,8,8,5,"Normal",22210753
"0","3",45,49,8,19,13,14,14,13,5,22,18,12,17,0,2,9,10,6,27,0,7,15,11,8,10,8,5,"Normal",22210754
"0","3",47,50,14,21,17,18,20,15,10,25,23,15,21,4,3,8,9,11,35,2,3,5,6,3,3,2,3,"Normal",22210755
"0","3",35,43,2,3,1,4,3,2,0,5,3,3,4,0,0,2,1,2,5,1,3,12,11,16,6,6,9,"Normal",22210756
"1","3",35,37,4,5,7,2,5,4,3,6,5,2,6,1,2,1,3,2,9,0,2,13,17,4,7,12,6,"Normal",22210757
"1","3",19,24,2,5,4,3,6,1,1,6,2,3,4,1,2,1,1,2,7,0,0,5,3,9,3,2,6,"Normal",22210758
"1","3",49,50,16,24,20,20,21,19,8,32,25,19,21,4,3,11,12,10,40,0,2,6,1,6,2,1,3,"Normal",22210759
"0","3",47,50,12,23,19,16,18,17,8,27,22,14,19,5,2,10,9,9,35,1,2,6,4,6,4,1,3,"Normal",22210760
"0","3",19,23,3,4,7,0,4,3,1,6,4,1,4,0,2,1,4,0,7,1,0,10,5,2,6,2,6,"Normal",22210761
